@RELATION ParaPhrase
@ATTRIBUTE plainWordSimilarity1  NUMERIC
@ATTRIBUTE plainWordSimilarity2  NUMERIC
@ATTRIBUTE plainWordSimilarityF  NUMERIC
@ATTRIBUTE stemWordSimilairty1  NUMERIC
@ATTRIBUTE stemWordSimilairty2  NUMERIC
@ATTRIBUTE stemWordSimilairtyF  NUMERIC
@ATTRIBUTE deltaSenLen  NUMERIC
@ATTRIBUTE oldUnigram1  NUMERIC
@ATTRIBUTE oldUnigram2  NUMERIC
@ATTRIBUTE unigram1  NUMERIC
@ATTRIBUTE unigram2  NUMERIC
@ATTRIBUTE bigram1  NUMERIC
@ATTRIBUTE bigram2  NUMERIC
@ATTRIBUTE bigramF  NUMERIC
@ATTRIBUTE wordLevelLCS1 NUMERIC
@ATTRIBUTE wordLevelLCS2 NUMERIC
@ATTRIBUTE skipGram1 NUMERIC
@ATTRIBUTE skipGram2 NUMERIC
@ATTRIBUTE PNNCount1 NUMERIC
@ATTRIBUTE PNNCount2 NUMERIC
@ATTRIBUTE SynonymCount1 NUMERIC
@ATTRIBUTE SynonymCount2 NUMERIC
@ATTRIBUTE POSBigram1 NUMERIC
@ATTRIBUTE POSBigram2 NUMERIC
@ATTRIBUTE POSSkipGram1 NUMERIC
@ATTRIBUTE POSSkipGram2 NUMERIC
@ATTRIBUTE PositivePol1 NUMERIC
@ATTRIBUTE NegativePol1 NUMERIC
@ATTRIBUTE PositivePol2 NUMERIC
@ATTRIBUTE NegativePol2 NUMERIC
@ATTRIBUTE IntelligentSVO NUMERIC
@ATTRIBUTE SVOAgreement2 NUMERIC
@ATTRIBUTE trigramFeature1 NUMERIC
@ATTRIBUTE trigramFeature2 NUMERIC
@ATTRIBUTE polarityDistance NUMERIC
@ATTRIBUTE CompletepolarityDistance NUMERIC
@ATTRIBUTE POSTrigram1 NUMERIC
@ATTRIBUTE POSTrigram2 NUMERIC
@ATTRIBUTE nGram1 NUMERIC
@ATTRIBUTE nGram2 NUMERIC
@ATTRIBUTE class {0,1}
@DATA
0.69881,0.69881,0.861278,0.666667,0.666667,0.769231,0.266667,0.6,0.818182,0.6,0.6,0.5,0.7,0.583333,0.6,0.818182,0.224348,0.558442,0.252381,0.344156,0.55303030303 , 0.411188811189,0.666667,0.818182,0.628571,1,0.22220657357750848,0.77779342642249238,0.43466779150184454,0.56533220849815424,0,0,0.384615,0.555556,0.300466,0.304022,0.615385,0.777778,3,3,1
0.635833,0.635833,0.713417,0.3,0.3,0.315789,0.1,0.3,0.333333,0.2,0.2,0.111111,0.125,0.117647,0.3,0.333333,0.04,0.0542636,0.2775,0.308333,0.158363858364 , 0.12,0.1,0.1,0.2,0.75,0.61485929268404438,0.38514070731595573,0.60095369740575622,0.39904630259424423,0,0,0,0,0.0196655,0.0528996,0,0,0.8,0.8,1
0.738725,0.738725,0.746876,0.529412,0.529412,0.57508,0.0588235,0.5625,0.588235,0.529412,0.529412,0.333333,0.3125,0.322581,0.4375,0.411765,0.0962644,0.0804322,0.0208333,0.0196078,0.238390092879 , 0.253289473684,0.625,0.588235,0.583333,0.698529,0.81768668156071811,0.18231331843928053,0.5797589317672871,0.4202410682327119,0,0,0.142857,0.133333,0.336481,0.33758,0.6,0.5625,1.52941,1.52941,0
0.776065,0.776065,0.836078,0.368421,0.368421,0.451613,0.368421,0.583333,0.368421,0.368421,0.368421,0.272727,0.222222,0.244898,0.583333,0.368421,0.211409,0.0543572,0.166667,0.105263,0.161943319838 , 0.256944444444,0.615385,0.380952,0.666667,0.444444,0.66729807543217134,0.33270192456782799,0.57765256233558804,0.42234743766441218,1,1,0.1,0.0588235,0.126778,0.184528,0.25,0.157895,1.42105,1.42105,0
0.554584,0.554584,0.813228,0.423077,0.423077,0.49217,0.346154,0.423077,0.588235,0.423077,0.384615,0.28,0.375,0.320611,0.346154,0.529412,0.05388,0.190876,0.12296,0.188057,0.176470588235 , 0.128920118343,0.5,0.588235,0.790769,0.808824,0.24270207937412416,0.75729792062587653,0.50036086268365587,0.49963913731634446,0,0,0.208333,0.333333,0.364385,0.385962,0.28,0.411765,3.53846,3.53846,0
0.831759,0.831759,0.908153,0.666667,0.666667,0.714286,0.133333,0.769231,0.666667,0.666667,0.666667,0.666667,0.428571,0.521739,0.615385,0.533333,0.360743,0.236522,0.387286,0.335648,0.333333333333 , 0.397102897103,0.846154,0.6,0.794872,0.67619,0.75997378167449869,0.24002621832550222,0.73189540038171008,0.26810459961828936,0,0,0.272727,0.230769,0.0397088,0.0751881,0.727273,0.4,2.6,2.6,1
0.861955,0.861955,0.864044,0.576923,0.576923,0.625767,0.0384615,0.56,0.615385,0.5,0.576923,0.25,0.2,0.222222,0.36,0.346154,0.133714,0.118943,0.456554,0.438994,0.332708957709 , 0.285272727273,0.692308,0.615385,0.973333,0.913846,0.11440018229639862,0.88559981770360041,0.26696564040766191,0.73303435959233954,0,0,0.0434783,0.0416667,0.21576,0.217393,0.4,0.346154,2.96154,2.96154,0
0.936813,0.936813,0.9309,0.884615,0.884615,0.884615,0,0.846154,0.846154,0.846154,0.846154,0.8,0.8,0.8,0.846154,0.846154,0.607591,0.607591,0.230769,0.230769,0.269230769231 , 0.273504273504,0.846154,0.846154,0.910769,0.747692,0.47829871925925321,0.52170128074074962,0.58880308895140032,0.41119691104860029,0,0,0.791667,0.791667,0.156277,0.156277,0.821429,0.821429,11.7308,11.7308,1
0.755051,0.755051,0.816831,0.409091,0.409091,0.404494,0.0909091,0.423077,0.478261,0.409091,0.363636,0.28,0.272727,0.276316,0.346154,0.391304,0.0698068,0.100635,0.221591,0.24375,0.203846153846 , 0.190909090909,0.666667,0.619048,0.670996,0.794737,0.67522150434392514,0.32477849565607431,0.65600800889297384,0.34399199110702605,2,3,0.0833333,0.0952381,0.027172,0.0588482,0.26087,0.285714,3.26923,3.26923,0
0.958042,0.958042,0.965525,0.846154,0.846154,0.881533,0.0384615,0.807692,0.88,0.807692,0.846154,0.76,0.833333,0.794979,0.730769,0.76,0.528973,0.594667,0.10373,0.107879,0.32 , 0.346153846154,0.730769,0.76,0.849231,0.936667,0.47848949541003027,0.52151050458997106,0.250224552993766,0.74977544700623489,3,3,0.625,0.652174,0.322815,0.336379,0.68,0.72,9.69231,9.69231,1
0.711806,0.711806,0.76779,0.416667,0.416667,0.47619,0.25,0.555556,0.416667,0.416667,0.416667,0.375,0.181818,0.244898,0.444444,0.333333,0.139535,0.0604027,0.138889,0.104167,0.175925925926 , 0.243827160494,0.555556,0.416667,0.472222,0.333333,0.90729888366391642,0.092701116336082051,0.71091713262920597,0.28908286737079358,0,0,0,0,0.277726,0.352422,0.142857,0.0833333,1,1,1
0.780625,0.780625,0.808709,0.464286,0.464286,0.4875,0.178571,0.565217,0.428571,0.464286,0.428571,0.318182,0.296296,0.306849,0.521739,0.428571,0.149976,0.0833786,0.351983,0.289129,0.278217120181 , 0.314130434783,0.608696,0.571429,0.826087,0.896825,0.46305337311375161,0.5369466268862485,0.45479431674977838,0.54520568325022034,3,3,0.142857,0.115385,0.0116801,0.222227,0.318182,0.222222,2.92857,2.92857,1
0.934615,0.934615,0.94463,0.730769,0.730769,0.76,0.0769231,0.791667,0.730769,0.730769,0.730769,0.73913,0.64,0.686003,0.791667,0.730769,0.498709,0.392748,0.0416667,0.0384615,0.230769230769 , 0.25,0.666667,0.615385,0.688406,0.778462,0.76794328542217849,0.23205671457782195,0.64943021421775715,0.35056978578224218,1,0,0.545455,0.5,0.167603,0.180657,0.6,0.576923,10,10,1
0.900694,0.900694,0.929706,0.75,0.75,0.827957,0.142857,0.84,0.766667,0.714286,0.75,0.791667,0.724138,0.756398,0.84,0.7,0.674667,0.391381,0.351852,0.301587,0.468253968254 , 0.504166666667,0.875,0.785714,1,0.928571,0.2170891228934525,0.78291087710654683,0.52014388541103584,0.47985611458896343,8,8,0.521739,0.428571,0.428584,0.428599,0.782609,0.678571,7.93333,7.93333,1
0.500223,0.500223,0.765948,0.375,0.375,0.461538,0.375,0.25,0.4,0.1875,0.1875,0.133333,0.222222,0.166667,0.25,0.4,0.0201149,0.08,0.0625,0.1,0.222222222222 , 0.140658386752,0.3125,0.5,0.508333,0.755556,0.43202234952710228,0.56797765047289728,0.87399304629130725,0.12600695370869258,0,0,0,0,0.625041,0.669747,0.142857,0.222222,1.125,1.125,0
0.577778,0.577778,0.795467,0.555556,0.555556,0.613208,0.296296,0.517241,0.684211,0.555556,0.481481,0.285714,0.444444,0.347826,0.448276,0.684211,0.0951333,0.335634,0.110494,0.157018,0.245614035088 , 0.173219373219,0.666667,0.842105,0.692308,0.94152,0.4009384051354945,0.59906159486450605,0.18119890445649106,0.81880109554350899,0,0,0.148148,0.235294,0.310759,0.40268,0.555556,0.833333,3.48276,3.48276,0
0.793403,0.793403,0.823139,0.5625,0.5625,0.580645,0.0625,0.5625,0.6,0.5625,0.5625,0.0666667,0.0714286,0.0689655,0.4375,0.466667,0.127874,0.154783,0.152778,0.162963,0.206666666667 , 0.19375,0.25,0.266667,0.425,0.447619,0.64815456568701202,0.35184543431298831,0.52235128422803512,0.47764871577196505,1,1,0,0,0.177913,0.304652,0,0,1.125,1.125,1
0.828889,0.828889,0.789002,0.466667,0.466667,0.545455,0.0666667,0.5,0.6,0.466667,0.6,0.230769,0.214286,0.222222,0.428571,0.4,0.147122,0.12,0.190476,0.177778,0.14 , 0.155102040816,0.266667,0.333333,0.857143,0.657143,0.51075796822644293,0.48924203177355691,0.45452592275555015,0.54547407724444996,0,0,0.0833333,0.0769231,0.0795241,0.0815018,0.214286,0.214286,2.4,2.4,0
0.665357,0.665357,0.919826,0.555556,0.555556,0.633484,0.296296,0.571429,0.75,0.555556,0.518519,0.555556,0.789474,0.652174,0.535714,0.75,0.159424,0.434815,0.106996,0.152047,0.375 , 0.2670781893,0.642857,0.947368,0.646724,0.883041,0.69618115099654854,0.30381884900345379,0.59271574296421758,0.40728425703578197,3,3,0.307692,0.444444,0.146322,0.1589,0.533333,0.8,6.78571,6.78571,1
0.927899,0.927899,0.959438,0.73913,0.73913,0.772727,0.0869565,0.809524,0.73913,0.73913,0.73913,0.6,0.545455,0.571429,0.761905,0.695652,0.496477,0.378603,0.296825,0.271014,0.273913043478 , 0.285714285714,0.73913,0.68,0.92381,0.814229,0.79635041210375279,0.2036495878962471,0.86942231901134626,0.13057768098865502,3,3,0.473684,0.428571,0.103339,0.232391,0.681818,0.625,5.6087,5.6087,1
0.930556,0.930556,0.929011,0.625,0.625,0.689655,0.1875,0.769231,0.625,0.5625,0.5625,0.666667,0.733333,0.698413,0.692308,0.5625,0.419098,0.227011,0.371795,0.302083,0.196428571429 , 0.230769230769,0.6,0.625,1,0.75,0.41434718673143567,0.58565281326856478,0.351338304718954,0.64866169528104622,0,0,0.454545,0.357143,0.089108,0.60009,0.5,0.5,4.9375,4.9375,0
0.941667,0.941667,0.960691,0.851852,0.851852,0.867925,0.037037,0.851852,0.851852,0.851852,0.851852,0.807692,0.846154,0.826476,0.62963,0.62963,0.304269,0.304269,0.222222,0.230769,0.423076923077 , 0.407407407407,0.814815,0.846154,0.80057,0.855385,0.54125934468619041,0.45874065531381153,0.73026398851446817,0.26973601148553095,5,5,0.76,0.76,0.267293,0.267293,0.666667,0.769231,8.2963,8.2963,1
0.833333,0.833333,0.961519,0.791667,0.791667,0.823105,0.125,0.791667,0.818182,0.791667,0.75,0.73913,0.809524,0.772727,0.75,0.818182,0.428571,0.555494,0.0833333,0.0952381,0.285714285714 , 0.25,0.833333,0.904762,0.833333,0.966667,0.53375017077350206,0.46624982922649716,0.43788471637581655,0.56211528362418373,5,5,0.636364,0.7,0.135574,0.546025,0.75,0.857143,9.625,9.625,1
0.755556,0.755556,0.962428,0.8,0.8,0.86747,0.24,0.8,0.947368,0.8,0.72,0.625,0.833333,0.714286,0.64,0.842105,0.336762,0.762726,0.155556,0.204678,0.315789473684 , 0.243636363636,0.615385,0.8,0.816667,0.976608,0.8582846146975589,0.14171538530244132,0.88534221396409973,0.11465778603590103,5,5,0.434783,0.588235,0.0382652,0.244892,0.538462,0.7,6,6,1
0.833889,0.833889,0.792359,0.333333,0.333333,0.344828,0.0666667,0.357143,0.333333,0.333333,0.333333,0.307692,0.142857,0.195122,0.285714,0.266667,0.0447761,0.0365217,0.357738,0.333889,0.213333333333 , 0.228174603175,0.4,0.375,0.802198,0.504762,0.53682683008220278,0.46317316991779856,0.54366727532555148,0.45633272467444841,2,3,0.0833333,0.0769231,0.00967385,0.0681238,0.133333,0.133333,2.33333,2.33333,1
0.721164,0.721164,0.917918,0.703704,0.703704,0.752914,0.222222,0.740741,0.857143,0.703704,0.62963,0.538462,0.7,0.608696,0.62963,0.809524,0.271571,0.574632,0.141975,0.18254,0.333333333333 , 0.262626262626,0.666667,0.714286,0.794872,0.719048,0.60447865293522451,0.3955213470647761,0.59810674066906744,0.40189325933093212,0,0,0.44,0.578947,0.00901124,0.0380142,0.517241,0.681818,5.14815,5.14815,0
0.504688,0.504688,0.681968,0.3125,0.3125,0.37037,0.3125,0.3125,0.454545,0.25,0.25,0.133333,0.2,0.16,0.25,0.363636,0.0215517,0.0649351,0.122396,0.17803,0.195454545455 , 0.133630952381,0.588235,0.636364,0.525,1,0.52435876244733015,0.47564123755266985,0.6968859644579517,0.30311403554204769,0,0,0,0,0.24399,0.554138,0.375,0.5,1.4375,1.4375,0
0.863056,0.863056,0.883265,0.55,0.55,0.689157,0.25,0.733333,0.65,0.55,0.65,0.642857,0.473684,0.545455,0.733333,0.55,0.445217,0.18963,0.162222,0.121667,0.154545454545 , 0.2,0.6,0.55,0.847619,0.6,0.50959657639003897,0.49040342360995981,0.67143179459292412,0.32856820540707449,0,0,0.461538,0.333333,0.22887,0.259942,0.571429,0.4,3.65,3.65,0
0.74375,0.74375,0.713001,0.4375,0.4375,0.428571,0.125,0.5,0.375,0.375,0.3125,0.230769,0.2,0.214286,0.428571,0.375,0.098081,0.066092,0.252381,0.220833,0.1375 , 0.15,0.533333,0.352941,0.56044,0.441667,0.46003248005977004,0.53996751994023051,0.77074224602068941,0.22925775397931047,0,0,0.0833333,0.0714286,0.43941,0.439664,0.307692,0.2,1.25,1.25,0
0.946667,0.946667,0.948157,0.76,0.76,0.754967,0.04,0.76,0.75,0.76,0.72,0.625,0.73913,0.677291,0.64,0.666667,0.346286,0.391136,0.268667,0.279861,0.439814814815 , 0.417777777778,0.88,0.916667,0.766667,1,0.59153202924681625,0.40846797075318364,0.70999463831970611,0.290005361680294,0,0,0.304348,0.318182,0.167531,0.47875,0.615385,0.73913,10.32,10.32,1
0.675926,0.675926,0.83907,0.333333,0.333333,0.413793,0.266667,0.411765,0.666667,0.333333,0.4,0.375,0.454545,0.410959,0.411765,0.583333,0.0876351,0.244966,0.0666667,0.0909091,0.181818181818 , 0.147222222222,0.625,0.909091,0.342857,0.509091,0.11833086729890603,0.88166913270109437,0.13981296519646863,0.86018703480353031,2,2,0,0,0.0303803,0.0448293,0.3125,0.454545,3.88235,3.88235,1
0.873571,0.873571,0.918523,0.75,0.75,0.769231,0.05,0.75,0.789474,0.75,0.75,0.736842,0.722222,0.729459,0.75,0.789474,0.425926,0.496117,0.298571,0.314286,0.269736842105 , 0.253571428571,0.7,0.736842,0.805263,0.795322,0.53596741945549298,0.46403258054450786,0.18530435770344289,0.81469564229655855,1,0,0.555556,0.588235,0.495912,0.498431,0.684211,0.722222,8.3,8.3,1
0.906746,0.906746,0.933627,0.761905,0.761905,0.780488,0.047619,0.761905,0.8,0.761905,0.761905,0.6,0.631579,0.615385,0.761905,0.8,0.445868,0.515556,0.198413,0.208333,0.307179487179 , 0.285714285714,0.636364,0.666667,0.861905,0.784211,0.58153667443860624,0.41846332556139432,0.5182344990065777,0.48176550099342152,2,2,0.473684,0.5,0.0895228,0.123176,0.454545,0.5,6.52381,6.52381,1
0.883951,0.883951,0.928718,0.740741,0.740741,0.777892,0.148148,0.833333,0.678571,0.703704,0.666667,0.782609,0.592593,0.674473,0.791667,0.678571,0.506024,0.319392,0.184058,0.15679,0.113756613757 , 0.133540372671,0.782609,0.62963,0.885375,0.77208,0.35893367618736294,0.64106632381263839,0.45270981231943641,0.54729018768056448,1,0,0.636364,0.538462,0.132619,0.588509,0.727273,0.5,8.67857,8.67857,0
0.686957,0.686957,0.903222,0.652174,0.652174,0.75,0.26087,0.652174,0.882353,0.608696,0.608696,0.727273,0.75,0.738462,0.652174,0.882353,0.280899,0.690276,0.0782609,0.105882,0.235294117647 , 0.177536231884,0.727273,0.9375,0.695652,1,0.61169611053314465,0.38830388946685579,0.71842550674236638,0.28157449325763428,1,1,0.428571,0.6,0.150938,0.259513,0.727273,1,5.91304,5.91304,0
0.93,0.93,0.915041,0.8,0.8,0.8,0,0.8,0.8,0.8,0.8,0.578947,0.578947,0.578947,0.8,0.8,0.515556,0.515556,0.18,0.18,0.407142857143 , 0.405,0.65,0.65,0.889474,0.8,0.49653774787416838,0.50346225212583329,0.33501913609340145,0.66498086390659705,0,0,0.444444,0.444444,0.228422,0.228708,0.611111,0.611111,9.45,9.45,1
0.836075,0.836075,0.862977,0.611111,0.611111,0.647059,0.111111,0.6875,0.611111,0.611111,0.611111,0.533333,0.529412,0.531365,0.6875,0.611111,0.331897,0.234043,0.125,0.111111,0.333333333333 , 0.375,0.625,0.611111,0.55,0.424837,0.25302769539008912,0.74697230460991138,0.44131853889792133,0.55868146110207784,0,0,0.285714,0.25,0.266283,0.27038,0.357143,0.277778,2,2,1
0.822653,0.822653,0.841864,0.578947,0.578947,0.594595,0.0526316,0.611111,0.578947,0.578947,0.578947,0.352941,0.333333,0.342857,0.611111,0.578947,0.234043,0.19931,0.146465,0.138756,0.210526315789 , 0.237654320988,0.578947,0.6,0.771242,0.684211,0.35005234978987809,0.64994765021012268,0.35755360848876816,0.64244639151123129,0,0,0.25,0.235294,0.0106084,0.321568,0.352941,0.333333,3.94737,3.94737,1
0.827158,0.827158,0.861261,0.470588,0.470588,0.512456,0.0588235,0.470588,0.5625,0.470588,0.529412,0.4375,0.4,0.41791,0.352941,0.375,0.0744298,0.0890805,0.0213904,0.0227273,0.25 , 0.235294117647,0.411765,0.5625,0.426471,0.691667,0.52795662983329184,0.47204337016670628,0.74102804324032678,0.25897195675967472,0,0,0.133333,0.142857,0.301328,0.305087,0.375,0.4375,2.88235,2.88235,1
0.91369,0.91369,0.886562,0.625,0.625,0.689655,0.125,0.714286,0.666667,0.625,0.666667,0.5,0.478261,0.488889,0.714286,0.625,0.381807,0.256454,0.210091,0.183829,0.304754273504 , 0.333333333333,0.695652,0.708333,0.961905,0.826087,0.89889050533415948,0.10110949466584185,0.92911471833092041,0.070885281669078648,1,1,0.315789,0.272727,0.0427435,0.165945,0.583333,0.583333,3.375,3.375,1
0.837662,0.837662,0.834094,0.470588,0.470588,0.516129,0.176471,0.571429,0.444444,0.470588,0.470588,0.615385,0.470588,0.533333,0.571429,0.444444,0.196162,0.0932118,0.300093,0.247135,0.242647058824 , 0.299350649351,0.714286,0.75,0.483516,0.492647,0.73440829157657972,0.2655917084234205,0.83665980203230927,0.16334019796768978,6,6,0.5,0.375,0.144605,0.14519,0.466667,0.388889,5.33333,5.33333,1
0.79,0.79,0.775142,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.333333,0.333333,0.333333,0.4,0.4,0.08,0.08,0.1125,0.1125,0.4 , 0.414285714286,0.3,0.3,0.4,0.355556,0.81447667432817938,0.18552332567182045,0.78136818002348263,0.21863181997651632,0,0,0.25,0.25,0.0468225,0.0519502,0.25,0.25,2.5,2.5,0
0.732143,0.732143,0.743115,0.388889,0.388889,0.4375,0.222222,0.5,0.388889,0.333333,0.333333,0.461538,0.352941,0.4,0.5,0.388889,0.134328,0.0638298,0.443452,0.344907,0.233796296296 , 0.285714285714,0.642857,0.5,0.582418,0.339869,0.4142698088287704,0.58573019117122882,0.41425241617735775,0.58574758382264114,0,0,0.416667,0.3125,2.45969e-05,0.0442619,0.466667,0.4375,1.94444,1.94444,0
0.711983,0.711983,0.886049,0.571429,0.571429,0.624113,0.238095,0.608696,0.722222,0.571429,0.52381,0.5,0.647059,0.564103,0.521739,0.666667,0.175867,0.364742,0.153846,0.201923,0.1875 , 0.142857142857,0.761905,0.8125,0.657143,0.758333,0.32505370562797858,0.67494629437202258,0.56939259015789878,0.43060740984210111,5,4,0.285714,0.375,0.345547,0.345549,0.619048,0.733333,5.56522,5.56522,0
0.630456,0.630456,0.806042,0.5,0.5,0.553191,0.25,0.464286,0.619048,0.464286,0.464286,0.259259,0.4,0.314607,0.392857,0.52381,0.0877241,0.206919,0.285714,0.380952,0.333333333333 , 0.253571428571,0.535714,0.619048,0.666667,0.647619,0.57482244337170374,0.42517755662829576,0.54021823989571516,0.45978176010428407,2,0,0.192308,0.263158,0.0489377,0.269481,0.407407,0.578947,4.03571,4.03571,0
0.7125,0.7125,0.93807,0.766667,0.766667,0.850352,0.266667,0.766667,0.954545,0.733333,0.666667,0.655172,0.904762,0.76,0.7,0.954545,0.348508,0.879532,0.1125,0.153409,0.5 , 0.374603174603,0.666667,0.909091,0.924138,1,0.48698087858138406,0.51301912141861383,0.5395212793473656,0.4604787206526334,0,0,0.607143,0.85,0.0743033,0.0746421,0.607143,0.85,7.53333,7.53333,1
0.942857,0.942857,0.954613,0.76,0.76,0.89162,0.2,1,0.846154,0.76,0.84,0.947368,0.8,0.86747,1,0.769231,1.21852,0.557438,0,0,0.24 , 0.3,0.947368,0.769231,0.863158,0.783333,0.76252919241676109,0.23747080758323866,0.75179123089216693,0.24820876910783521,4,4,0.888889,0.666667,0.0151858,0.0468024,0.842105,0.64,9.26923,9.26923,1
0.848792,0.848792,0.794807,0.434783,0.434783,0.534351,0.0869565,0.47619,0.583333,0.391304,0.565217,0.3,0.26087,0.27907,0.428571,0.375,0.14542,0.0976764,0.21455,0.195894,0.0218269653052 , 0.0187830687831,0.571429,0.478261,0.933333,0.936759,0.2311621077859024,0.76883789221409748,0.44333720009249722,0.55666279990750167,1,0,0.263158,0.227273,0.300061,0.537342,0.35,0.26087,4,4,1
0.869505,0.869505,0.871004,0.461538,0.461538,0.595745,0.307692,0.714286,0.586207,0.461538,0.538462,0.4,0.357143,0.377358,0.666667,0.482759,0.37476,0.143067,0.386111,0.267308,0.254564879565 , 0.333333333333,0.75,0.615385,0.888889,0.824615,0.68742843515367169,0.31257156484632886,0.72631669528092369,0.27368330471907448,3,3,0.105263,0.0740741,0.0549963,0.455367,0.5,0.458333,2.62069,2.62069,1
0.762649,0.762649,0.832603,0.541667,0.541667,0.553191,0.0416667,0.56,0.583333,0.541667,0.541667,0.416667,0.391304,0.403587,0.52,0.541667,0.149714,0.169105,0.304365,0.317598,0.166925465839 , 0.155208333333,0.52,0.5,0.626812,0.58498,0.63281164649083843,0.36718835350916151,0.59551561625431981,0.40448438374567974,0,0,0.26087,0.272727,0.0527446,0.0549001,0.291667,0.304348,3.16,3.16,0
0.74625,0.74625,0.768288,0.45,0.45,0.5,0.2,0.5625,0.45,0.45,0.45,0.533333,0.421053,0.470588,0.5625,0.45,0.185345,0.0955556,0.275,0.22,0.25 , 0.31875,0.625,0.45,0.833333,0.447368,0.46402152241363959,0.53597847758636197,0.699808391242983,0.30019160875701739,0,0,0.5,0.388889,0.333453,0.349091,0.470588,0.380952,3.85,3.85,0
0.655172,0.655172,0.857123,0.551724,0.551724,0.653061,0.310345,0.551724,0.8,0.551724,0.551724,0.392857,0.578947,0.468085,0.517241,0.75,0.166055,0.502963,0.356322,0.516667,0.45625 , 0.381962864721,0.517241,0.6,0.687192,0.947368,0.93152924827594286,0.068470751724057061,0.86955574449430106,0.13044425550569849,0,0,0.296296,0.444444,0.0876438,0.0935931,0.392857,0.526316,6.24138,6.24138,0
0.704911,0.704911,0.68611,0.25,0.25,0.322581,0.25,0.266667,0.3125,0.25,0.3125,0.142857,0.133333,0.137931,0.266667,0.25,0.0243478,0.0201149,0.251923,0.192647,0.122994652406 , 0.153846153846,0.285714,0.5,0.641026,0.397059,0.57463960441618789,0.425360395583812,0.57463960441618789,0.425360395583812,0,0,0.0769231,0.0714286,0,0,0.214286,0.5,0.5625,0.5625,0
0.72037,0.72037,0.790192,0.444444,0.444444,0.533333,0.333333,0.666667,0.444444,0.333333,0.333333,0.4,0.25,0.307692,0.333333,0.222222,0.146341,0.0465116,0.152778,0.101852,0.111111111111 , 0.166666666667,0.333333,0.2,0.466667,0.25,0.53527674218732069,0.46472325781267976,0.419768684548676,0.58023131545132356,0,0,0,0,0.163353,0.164725,0,0,0.555556,0.555556,1
0.687243,0.687243,0.891102,0.62963,0.62963,0.684564,0.259259,0.62963,0.75,0.62963,0.555556,0.538462,0.684211,0.602649,0.518519,0.7,0.166213,0.406667,0.211934,0.286111,0.417142857143 , 0.282245737801,0.592593,0.75,0.854701,0.894737,0.30433247135388414,0.69566752864611492,0.37675377941643673,0.62324622058356205,2,3,0.48,0.666667,0.102419,0.116716,0.5,0.7,6.14815,6.14815,0
0.596591,0.596591,0.877169,0.5,0.5,0.588235,0.363636,0.521739,0.785714,0.5,0.454545,0.363636,0.538462,0.434109,0.434783,0.714286,0.109917,0.479744,0.136364,0.214286,0.221428571429 , 0.153787878788,0.5,0.666667,0.5671,0.835165,0.6197048500603195,0.38029514993968327,0.33254144291888033,0.66745855708111956,0,0,0.238095,0.416667,0.40611,0.428163,0.304348,0.5,2.91304,2.91304,0
0.787431,0.787431,0.829892,0.571429,0.571429,0.6,0.0952381,0.631579,0.571429,0.571429,0.571429,0.277778,0.25,0.263158,0.526316,0.47619,0.189819,0.140935,0.210526,0.190476,0.289115646259 , 0.325396825397,0.473684,0.380952,0.725146,0.433333,0.10975678421035935,0.89024321578964027,0.096570744071079864,0.90342925592891876,0,0,0.176471,0.157895,0.0186479,0.356802,0.277778,0.227273,2.57143,2.57143,1
0.727222,0.727222,0.685014,0.285714,0.285714,0.296296,0.0714286,0.266667,0.266667,0.266667,0.266667,0,0,0,0.2,0.2,0.0191304,0.0191304,0.119963,0.111395,0.0851965786315 , 0.0769230769231,0.307692,0.285714,0.423077,0.417582,0.79282303931720044,0.20717696068279962,0.73525224009305101,0.26474775990694865,0,0,0,0,0.0814174,0.0926777,0.285714,0.285714,0.333333,0.333333,0
0.902165,0.902165,0.93604,0.772727,0.772727,0.790698,0.0454545,0.772727,0.809524,0.727273,0.727273,0.52381,0.5,0.511628,0.636364,0.666667,0.401004,0.460602,0.401948,0.421088,0.349206349206 , 0.329725829726,0.565217,0.571429,0.805195,1,0.78229672714549991,0.21770327285450017,0.72245439230251374,0.27754560769748682,0,0,0.35,0.368421,0.0846298,0.0908635,0.318182,0.318182,8.04545,8.04545,1
0.83842,0.83842,0.945525,0.821429,0.821429,0.810573,0.107143,0.793103,0.8,0.821429,0.714286,0.678571,0.75,0.7125,0.689655,0.8,0.342871,0.534095,0.237825,0.266364,0.24641025641 , 0.217261904762,0.857143,0.96,0.886243,0.913333,0.22527970000377495,0.77472029999622438,0.21294115729954211,0.78705884270045867,3,3,0.407407,0.478261,0.0174493,0.0208804,0.833333,0.857143,10.1379,10.1379,1
0.939103,0.939103,0.963468,0.75,0.75,0.807175,0.0416667,0.782609,0.833333,0.75,0.833333,0.727273,0.608696,0.662722,0.73913,0.708333,0.542257,0.477625,0.458194,0.439103,0.375 , 0.398601398601,0.782609,0.68,0.980237,0.967391,0.55033126924808806,0.44966873075191288,0.60647247017040995,0.39352752982958994,5,5,0.47619,0.454545,0.0793956,0.422282,0.64,0.535714,9,9,1
